SNR	10	15	20	25	30	35	40	45	50	55	60
loss3/top-5	0.753399999999992	0.8314499999999925	0.8361499999999934	0.8366999999999927	0.8365749999999924	0.8371999999999921	0.8376999999999915	0.8381999999999913	0.8385249999999919	0.8382749999999918	0.8386749999999915
loss3/top-1	0.5105249999999661	0.5989999999999785	0.6098749999999816	0.6093999999999807	0.6100749999999805	0.6102499999999808	0.6112249999999809	0.6117749999999812	0.612174999999981	0.6121749999999814	0.6125499999999812
loss2/top-1	0.4414999999999692	0.5359999999999707	0.5450749999999724	0.5460999999999725	0.5472749999999721	0.5483749999999725	0.5489749999999727	0.5497249999999729	0.5503249999999728	0.5504999999999729	0.5505749999999728
loss1/top-1	0.345949999999977	0.4510249999999679	0.46129999999996735	0.4617749999999674	0.46249999999996727	0.4635499999999671	0.4642499999999672	0.4648249999999672	0.4652999999999672	0.4653249999999671	0.46549999999996705
loss2/top-5	0.6927749999999891	0.7843499999999897	0.7919749999999939	0.7929499999999946	0.7926749999999926	0.7943749999999933	0.7947249999999937	0.7951249999999934	0.7953999999999936	0.7959249999999933	0.7958249999999936
loss1/top-5	0.5985499999999784	0.7129749999999916	0.7241999999999926	0.7243249999999921	0.7251749999999928	0.7258749999999932	0.7269499999999928	0.7273499999999926	0.727624999999993	0.727674999999993	0.7278999999999932
